place_id,place_name,url,sg_postal,postal_code,address,lat,lon,place_category,last_update_dt
pid_2557,YAN XIAN BUILDING,,Singapore 369645,369645,5 HARRISON ROAD 369645,,,,02:42.9
pid_2558,I-LOFTS @ CHANGI,,Singapore 498765,498765,15 CHANGI NORTH STREET 1 498765,,,,02:42.9
pid_2559,EAST POINT TERRACE,,Singapore 415878,415878,21 KAKI BUKIT ROAD 3 415878,,,,02:42.9
pid_2560,CENTURION 12,,Singapore 579670,579670,12 BRIGHT HILL CRESCENT 579670,,,,02:42.9
pid_2561,COSTA ESTE,,Singapore 425653,425653,42 LORONG K TELOK KURAU 425653,,,,02:42.9
pid_2562,THE MINT RESIDENCES,,Singapore 427324,427324,178 JOO CHIAT PLACE 427324,,,,02:42.9
pid_2563,SCOTTS HIGH PARK,,Singapore 228239,228239,43 SCOTTS ROAD 228239,,,,02:43.0
pid_2564,FOOD XCHANGE @ ADMIRALTY,,Singapore 757437,757437,8A ADMIRALTY STREET 757437,,,,02:43.0
pid_2565,SQUARE 2,,Singapore 307506,307506,10 SINARAN DRIVE 307506,,,,02:43.0
pid_2566,MABELLE,,Singapore 425303,425303,15 LORONG M TELOK KURAU 425303,,,,02:43.0
pid_2567,139 TYRWHITT,,Singapore 207557,207557,139 TYRWHITT ROAD 207557,,,,02:43.0
pid_2568,RITZ REGENCY,,Singapore 438611,438611,8 IPOH LANE 438611,,,,02:43.0
pid_2569,ESTERINA,,Singapore 438867,438867,12 HAIG AVENUE 438867,,,,02:43.0
pid_2570,THE MEDLEY,,Singapore 426248,426248,66 LORONG G TELOK KURAU 426248,,,,02:43.0
pid_2571,THE AMBIENCE,,Singapore 829746,829746,221 PONGGOL SEVENTEENTH AVENUE 829746,,,,02:43.0
pid_2572,GENTLE REFLECTIONS,,Singapore 309159,309159,41 GENTLE ROAD 309159,,,,02:43.0
pid_2573,THE FORD @ HOLLAND,,Singapore 268685,268685,1 FORD AVENUE 268685,,,,02:43.0
pid_2574,BALMORAL HILLS,,Singapore 259844,259844,9 BALMORAL PARK 259844,,,,02:43.0
pid_2575,The Coast at Sentosa Cove,,Singapore 98449,98449,276 OCEAN DRIVE 098449,,,,02:43.0
pid_2576,IVORY,,Singapore 423468,423468,15 CEYLON LANE 423468,,,,02:43.0
pid_2577,ONE OXLEY RISE,,Singapore 238714,238714,1 OXLEY RISE 238714,,,,02:43.0
pid_2578,21 Anderson,,Singapore 259984,259984,21 ANDERSON ROAD 259984,,,,02:43.0
pid_2579,DUNSFOLD VILLAS,,Singapore 357727,357727,17A DUNSFOLD DRIVE 357727,,,,02:43.0
pid_2580,BUCKLEY 18,,Singapore 309776,309776,18 BUCKLEY ROAD 309776,,,,02:43.0
pid_2581,THE AMARELLE,,Singapore 438128,438128,49 LIM AH WOO ROAD 438128,,,,02:43.1
pid_2582,OASIS GARDEN,,Singapore 538420,538420,51 JALAN BUNGA RAMPAI 538420,,,,02:43.1
pid_2583,ORION,,Singapore 258333,258333,6C ORANGE GROVE ROAD 258333,,,,02:43.1
pid_2584,TROPICS @ HAIGSVILLE,,Singapore 438702,438702,3 HAIGSVILLE DRIVE 438702,,,,02:43.1
pid_2585,BAYOU RESIDENCE,,Singapore 534957,534957,349 UPPER PAYA LEBAR ROAD 534957,,,,02:43.1
pid_2586,ONE MOUNT ROSIE,,Singapore 308035,308035,1 MOUNT ROSIE ROAD 308035,,,,02:43.1
pid_2587,KENT RESIDENCES,,Singapore 219219,219219,23 KENT ROAD 219219,,,,02:43.1
pid_2588,WESTMONT,,Singapore 127300,127300,15 WEST COAST ROAD 127300,,,,02:43.1
pid_2589,The Regency at Tiong Bahru,,Singapore 169907,169907,38 CHAY YAN STREET 169907,,,,02:43.1
pid_2590,VIDA,,Singapore 228307,228307,5 PECK HAY ROAD 228307,,,,02:43.1
pid_2591,THE INSPIRA,,Singapore 239949,239949,11 ARNASALAM CHETTY ROAD 239949,,,,02:43.1
pid_2592,THE CENTRAL,,Singapore 59817,59817,6 EU TONG SEN STREET 059817,,,,02:43.1
pid_2593,YEW TEE POINT / RESIDENCES,,Singapore 684578,684578,21 CHOA CHU KANG NORTH 6 684578,,,,02:43.1
pid_2594,NEWTON ONE,,Singapore 307943,307943,1 NEWTON ROAD 307943,,,,02:43.1
pid_2595,MEYER RESIDENCE,,Singapore 437991,437991,3 MEYER PLACE 437991,,,,02:43.1
pid_2596,D'KENARIS,,Singapore 808998,808998,2 JALAN KENARAH 808998,,,,02:43.1
pid_2597,LEONIE PARCVIEW,,Singapore 239195,239195,22 LEONIE HILL ROAD 239195,,,,02:43.1
pid_2598,AXIS @ SIGLAP,,Singapore 458950,458950,59 EAST COAST TERRACE 458950,,,,02:43.2
pid_2599,CASA MEYA,,Singapore 358464,358464,25 MEYAPPA CHETTIAR ROAD 358464,,,,02:43.2
pid_2600,MILFORD VILLAS,,Singapore 358707,358707,14 LORONG SELANGAT 358707,,,,02:43.2
pid_2601,RIVAGE,,Singapore 438044,438044,4 MARGATE ROAD 438044,,,,02:43.2
pid_2602,ONE ST. MICHAEL'S,,Singapore 328006,328006,1 ST. MICHAELS ROAD 328006,,,,02:43.2
pid_2603,THE METROPOLITAN,,Singapore 158747,158747,6 ALEXANDRA VIEW 158747,,,,02:43.2
pid_2604,ENTERPRISE 10,,Singapore 629822,629822,10 ENTERPRISE ROAD 629822,,,,02:43.2
pid_2605,THE SIXTH AVENUE RESIDENCES,,Singapore 276537,276537,160 SIXTH AVENUE 276537,,,,02:43.2
pid_2606,CITY REGENCY,,Singapore 327977,327977,18 ST. MICHAELS ROAD 327977,,,,02:43.2
pid_2607,IMPERIAL HEIGHTS,,Singapore 438620,438620,16 IPOH LANE 438620,,,,02:43.2
pid_2608,THE MODULES,,Singapore 427623,427623,387 JOO CHIAT ROAD 427623,,,,02:43.2
pid_2609,CASA MERAH,,Singapore 465524,465524,50 TANAH MERAH KECHIL AVENUE 465524,,,,02:43.2
pid_2610,SERANGOON GARDEN VIEW,,Singapore 557425,557425,3/A-E JALAN HWI YOH 557425,,,,02:43.2
pid_2611,SERAYA 9,,Singapore 437276,437276,9 SERAYA LANE 437276,,,,02:43.2
pid_2612,COSMO,,Singapore 399914,399914,18 GUILLEMARD CRESCENT 399914,,,,02:43.2
pid_2613,ORCHARD VIEW,,Singapore 239977,239977,29 ANGULLIA PARK 239977,,,,02:43.2
pid_2614,THE CENTRIO,,Singapore 329552,329552,53 IRRAWADDY ROAD 329552,,,,02:43.3
pid_2615,NORDIX INDUSTRIAL BUILDING,,Singapore 757447,757447,1 WOODLANDS INDUSTRIAL PARK E2 757447,,,,02:43.3
pid_2616,THE TATE RESIDENCES,,Singapore 229545,229545,21 CLAYMORE ROAD 229545,,,,02:43.3
pid_2617,KIARA TEN,,Singapore 417138,417138,54 LORONG MARZUKI 417138,,,,02:43.3
pid_2618,OXFORD SUITES,,Singapore 218817,218817,21 OXFORD ROAD 218817,,,,02:43.3
pid_2619,THE AXIS,,Singapore 308227,308227,47 MANDALAY ROAD 308227,,,,02:43.3
pid_2620,THE MEDALLION,,Singapore 359929,359929,146 BRADDELL ROAD 359929,,,,02:43.3
pid_2621,TIERRA VUE,,Singapore 424160,424160,36 ST. PATRICKS ROAD 424160,,,,02:43.3
pid_2622,ANGULLIA PARK RESIDENCES @ ORCHARD,,Singapore 249696,249696,5 CUSCADEN WALK 249696,,,,02:43.3
pid_2623,NORTHWOOD,,Singapore 758158,758158,60 JALAN MATA AYER 758158,,,,02:43.3
pid_2624,BOTANNIA,,Singapore 127720,127720,27 WEST COAST PARK 127720,,,,02:43.3
pid_2625,ICON,,Singapore 78878,78878,10 GOPENG STREET 078878,,,,02:43.3
pid_2626,BLU CORAL,,Singapore 425562,425562,127 LORONG L TELOK KURAU 425562,,,,02:43.3
pid_2627,SUITES @ OWEN,,Singapore 218926,218926,122 OWEN ROAD 218926,,,,02:43.3
pid_2628,ORANGE GROVE RESIDENCES,,Singapore 258356,258356,27 ORANGE GROVE ROAD 258356,,,,02:43.3
pid_2629,HILLCREST VILLA,,Singapore 288893,288893,1 HILLCREST ROAD 288893,,,,02:43.3
pid_2630,Northstar@AMK,,Singapore 569880,569880,7030 ANG MO KIO AVENUE 5 569880,,,,02:43.3
pid_2631,CAIRNHILL RESIDENCES,,Singapore 229774,229774,31 CAIRNHILL CIRCLE 229774,,,,02:43.3
pid_2632,THREE BUCKLEY,,Singapore 309752,309752,3 BUCKLEY ROAD 309752,,,,02:43.4
pid_2633,ILLOURA,,Singapore 278684,278684,861 OLD HOLLAND ROAD 278684,,,,02:43.4
pid_2634,FERRARIA PARK CONDOMINIUM,,Singapore 506941,506941,8 FLORA DRIVE 506941,,,,02:43.4
pid_2635,THE RIVERINE BY THE PARK,,Singapore 339098,339098,398 KALLANG ROAD 339098,,,,02:43.4
pid_2636,WCEGA PLAZA & TOWER,,Singapore 658064,658064,1 BUKIT BATOK CRESCENT 658064,,,,02:43.4
pid_2637,3@SANDILANDS,,Singapore 546066,546066,3 SANDILANDS ROAD 546066,,,,02:43.4
pid_2638,ONE JERVOIS,,Singapore 249116,249116,13 JERVOIS CLOSE 249116,,,,02:43.4
pid_2639,SOUTHBANK,,Singapore 198784,198784,881 NORTH BRIDGE ROAD 198784,,,,02:43.4
pid_2640,STADIA,,Singapore 545542,545542,27 YIO CHU KANG ROAD 545542,,,,02:43.4
pid_2641,SIGLAP HILL 33,,Singapore 457438,457438,33 SIGLAP HILL 457438,,,,02:43.4
pid_2642,THE SOLITAIRE,,Singapore 259866,259866,5 BALMORAL PARK 259866,,,,02:43.4
pid_2643,JEWEL @ CHUAN HOE,,Singapore 456087,456087,52 CHUAN HOE AVENUE 456087,,,,02:43.4
pid_2644,SUITES @ AMBER,,Singapore 439874,439874,30 AMBER ROAD 439874,,,,02:43.4
pid_2645,CRYSTAL HEIGHTS,,Singapore 118885,118885,75 PASIR PANJANG HILL 118885,,,,02:43.4
pid_2646,THE QUARTZ,,Singapore 544985,544985,53 COMPASSVALE BOW 544985,,,,02:43.4
pid_2647,8 @ STRATTON,,Singapore 805690,805690,2 STRATTON GREEN 805690,,,,02:43.4
pid_2648,THE TOP RESIDENCE,,Singapore 545997,545997,47 TO 71 SIMON PLACE 545997,,,,02:43.4
pid_2649,FIRST CENTRE,,Singapore 555856,555856,50 SERANGOON AVENUE 4 555856,,,,02:43.5
pid_2650,THE PROMONT,,Singapore 229790,229790,63 CAIRNHILL CIRCLE 229790,,,,02:43.5
pid_2651,Evergreen View,,Singapore 398150,398150,15 LORONG 36 GEYLANG 398150,,,,02:43.5
pid_2652,SKY@ELEVEN,,Singapore 297724,297724,5 Thomson Lane 297724,,,,02:43.5
pid_2653,ARDMORE II,,Singapore 259962,259962,1 ARDMORE PARK 259962,,,,02:43.5
pid_2654,DUNSFOLD 18,,Singapore 359422,359422,41 DUNSFOLD DRIVE 359422,,,,02:43.5
pid_2655,PRESTIGE LOFT,,Singapore 423911,423911,286 TELOK KURAU ROAD 423911,,,,02:43.5
pid_2656,THE CENTRIS/ JURONG POINT,,Singapore 648331,648331,63 JURONG WEST CENTRAL 3 648331,,,,02:43.5
pid_2657,ONE LYNWOOD,,Singapore 358647,358647,1 LYNWOOD GROVE 358647,,,,02:43.5
pid_2658,THE MARQUE @ IRRAWADDY,,Singapore 328108,328108,8 SHAN ROAD 328108,,,,02:43.5
pid_2659,PARC IMPERIAL,,Singapore 118618,118618,253 PASIR PANJANG ROAD 118618,,,,02:43.5
pid_2660,EASTBAY,,Singapore 455615,455615,1 TAY LIAN TECK ROAD 455615,,,,02:43.5
pid_2661,TRIBECA,,Singapore 239497,239497,60 KIM SENG ROAD 239497,,,,02:43.5
pid_2662,FONTAINE PARRY,,Singapore 546776,546776,67 POH HUAT ROAD 546776,,,,02:43.6
pid_2663,MARINA BAY RESIDENCES,,Singapore 18980,18980,18 MARINA BOULEVARD 018980,,,,02:43.6
pid_2664,AALTO,,Singapore 437980,437980,191 MEYER ROAD 437980,,,,02:43.6
pid_2665,SKYPARK @ SOMERSET,,Singapore 238107,238107,22 ST. THOMAS WALK 238107,,,,02:43.6
pid_2666,CENTURION RESIDENCES,,Singapore 348109,348109,3 PUAY HEE AVENUE 348109,,,,02:43.6
pid_2667,DE CENTURION,,Singapore 436884,436884,6A TANJONG RHU ROAD 436884,,,,02:43.6
pid_2668,ONE COMMONWEALTH,,Singapore 149544,149544,1 COMMONWEALTH LANE 149544,,,,02:43.6
pid_2669,THE MONTAGE,,Singapore 425342,425342,50 LORONG M TELOK KURAU 425342,,,,02:43.6
pid_2670,IDYLLIC EAST,,Singapore 466588,466588,576 UPPER EAST COAST ROAD 466588,,,,02:43.6
pid_2671,THE AMERY,,Singapore 425612,425612,16 LORONG K TELOK KURAU 425612,,,,02:43.6
pid_2672,WATERFALL GARDENS,,Singapore 268820,268820,8 FARRER ROAD 268820,,,,02:43.6
pid_2673,MONTEBLEU,,Singapore 308162,308162,8 MINBU ROAD 308162,,,,02:43.6
pid_2674,STUDIO @ MARNE,,Singapore 208393,208393,2 MARNE ROAD 208393,,,,02:43.6
pid_2675,D'PAVILION,,Singapore 534163,534163,803 UPPER SERANGOON ROAD 534163,,,,02:43.6
pid_2676,WILKIE STUDIO,,Singapore 228096,228096,86 WILKIE ROAD 228096,,,,02:43.6
pid_2677,SCENIC@BRADDELL,,Singapore 359944,359944,52 BRADDELL ROAD 359944,,,,02:43.7
pid_2678,RHAPSODY ON MT ELIZABETH,,Singapore 228513,228513,16 MOUNT ELIZABETH 228513,,,,02:43.7
pid_2679,Urban Lofts,,Singapore 218375,218375,87 RANGOON ROAD 218375,,,,02:43.7
pid_2680,VERSILIA ON HAIG,,Singapore 438639,438639,31 IPOH LANE 438639,,,,02:43.7
pid_2681,SUITES@CAIRNHILL,,Singapore 299719,299719,138 CAIRNHILL ROAD 299719,,,,02:43.7
pid_2682,RESIDENCES @ SOMME,,Singapore 208108,208108,3 PETAIN ROAD 208108,,,,02:43.7
pid_2683,D' OASIA,,Singapore 416905,416905,11 LORONG MELAYU 416905,,,,02:43.7
pid_2684,THE OCEANFRONT @ SENTOSA COVE,,Singapore 98527,98527,281 OCEAN DRIVE 098527,,,,02:43.7
pid_2685,PARKVIEW ECLAT,,Singapore 249617,249617,138 GRANGE ROAD 249617,,,,02:43.7
pid_2686,THE ESTRELLA,,Singapore 118676,118676,342 PASIR PANJANG ROAD 118676,,,,02:43.7
pid_2687,GRAND DUCHESS AT ST. PATRICK'S,,Singapore 424202,424202,124 ST. PATRICKS ROAD 424202,,,,02:43.7
pid_2688,TUAS LOT,,Singapore 639107,639107,50 TUAS AVENUE 11 639107,,,,02:43.7
pid_2689,PALMERA RESIDENCE,,Singapore 425163,425163,38 LORONG N TELOK KURAU 425163,,,,02:43.7
pid_2690,WATERFORD RESIDENCE,,Singapore 239333,239333,23 KIM YAM ROAD 239333,,,,02:43.7
pid_2691,THE ADARA,,Singapore 429515,429515,9 CHAPEL ROAD 429515,,,,02:43.7
pid_2692,THE AMBRA,,Singapore 426117,426117,97 LORONG H TELOK KURAU 426117,,,,02:43.7
pid_2693,THE ARTE,,Singapore 329216,329216,23 JALAN RAJA UDANG 329216,,,,02:43.7
pid_2694,NOMU,,Singapore 229236,229236,20 HANDY ROAD 229236,,,,02:43.7
pid_2695,DAKOTA RESIDENCES,,Singapore 399936,399936,34 DAKOTA CRESCENT 399936,,,,02:43.8
pid_2696,THE SEAFRONT ON MEYER,,Singapore 437978,437978,55 MEYER ROAD 437978,,,,02:43.8
pid_2697,TURQUOISE,,Singapore 98393,98393,51 COVE DRIVE 098393,,,,02:43.8
pid_2698,BLISSVILLE,,Singapore 417030,417030,69H LORONG MELAYU 417030,,,,02:43.8
pid_2699,CHEPSTOW VILLE,,Singapore 558701,558701,17 CHEPSTOW CLOSE 558701,,,,02:43.8
pid_2700,THE PARC CONDOMINIUM,,Singapore 127158,127158,1 WEST COAST WALK 127158,,,,02:43.8
pid_2701,SOLARIS RESIDENCES,,Singapore 534121,534121,23 PAYA LEBAR CRESCENT 534121,,,,02:43.8
pid_2702,EUNOSVILLE,,Singapore 400834,400834,822 SIMS AVENUE 400834,,,,02:43.8
pid_2703,COASTAL VIEW RESIDENCES,,Singapore 509432,509432,177 JALAN LOYANG BESAR 509432,,,,02:43.8
pid_2704,WILIKIE 80,,Singapore 228079,228079,80 WILKIE ROAD 228079,,,,02:43.8
pid_2705,ION ORCHARD,,Singapore 238801,238801,2 ORCHARD TURN 238801,,,,02:43.8
pid_2706,EVANIA,,Singapore 534979,534979,389 UPPER PAYA LEBAR ROAD 534979,,,,02:43.8
pid_2707,MOUNT SOPHIA SUITES,,Singapore 228163,228163,95 SOPHIA ROAD 228163,,,,02:43.8
pid_2708,ESTILO,,Singapore 228071,228071,71 WILKIE ROAD 228071,,,,02:43.8
pid_2709,SUI GENERIS,,Singapore 259916,259916,19 BALMORAL CRESCENT 259916,,,,02:43.9
pid_2710,8 NASSIM HILL,,Singapore 258484,258484,8 NASSIM HILL 258484,,,,02:43.9
pid_2711,COTSWOLD VILLAS,,Singapore 359626,359626,35 COTSWOLD CLOSE 359626,,,,02:43.9
pid_2712,PATERSON SUITES,,Singapore 238550,238550,55 PATERSON ROAD 238550,,,,02:43.9
pid_2713,8 NAPIER,,Singapore 258502,258502,8 NAPIER ROAD 258502,,,,02:43.9
pid_2714,CLEMENTIWOODS,,Singapore 126811,126811,84 WEST COAST ROAD 126811,,,,02:43.9
pid_2715,ONE AMBER,,Singapore 439973,439973,5 AMBER GARDENS 439973,,,,02:43.9
pid_2716,THE COTZ,,Singapore 423824,423824,171 TELOK KURAU ROAD 423824,,,,02:43.9
pid_2717,CITYVISTA RESIDENCES,,Singapore 228314,228314,21 PECK HAY ROAD 228314,,,,02:43.9
pid_2718,RIVERIA GARDENS,,Singapore 238406,238406,8 RIVER VALLEY GROVE 238406,,,,02:43.9
pid_2719,BLUWATERS 2,,Singapore 509456,509456,205 JALAN LOYANG BESAR 509456,,,,02:43.9
pid_2720,MIDVIEW CITY,,Singapore 573960,573960,18-40 SIN MING LANE 573960,,,,02:43.9
pid_2721,CITIGATE RESIDENCE,,Singapore 218437,218437,168 RANGOON ROAD 218437,,,,02:43.9
pid_2722,THE THOMSON DUPLEX,,Singapore 307668,307668,323B THOMSON ROAD 307668,,,,02:43.9
pid_2723,PARC MONDRIAN,,Singapore 357916,357916,21 WOODLEIGH CLOSE 357916,,,,02:43.9
pid_2724,Clover by The Park,,Singapore 573973,573973,2 BISHAN STREET 25 573973,,,,02:44.0
pid_2725,MULBERRY TREE,,Singapore 308092,308092,167 MOULMEIN ROAD 308092,,,,02:44.0
pid_2726,LUMIERE,,Singapore 79624,79624,2 MISTRI ROAD 079624,,,,02:44.0
pid_2727,TOKIO MARINE CENTRE,,Singapore 69046,69046,20 MCCALLUM STREET 069046,,,,02:44.0
pid_2728,Suites@Kovan,,Singapore 534729,534729,981 UPPER SERANGOON ROAD 534729,,,,02:44.0
pid_2729,ONE FINLAYSON GREEN,,Singapore 49246,49246,1 FINLAYSON GREEN 049246,,,,02:44.0
pid_2730,EASTWOOD REGENCY,,Singapore 486397,486397,40 EASTWOOD ROAD 486397,,,,02:44.0
pid_2731,SHUNFU VILLE,,Singapore 570314,570314,314 SHUNFU ROAD 570314,,,,02:44.0
pid_2732,LAGOON VIEW,,Singapore 449291,449291,5000J MARINE PARADE ROAD 449291,,,,02:44.0
pid_2733,ANTIOCH @ MACPHERSON,,Singapore 409962,409962,18 ARUMUGAM ROAD 409962,,,,02:44.0
pid_2734,BREEZE BY THE EAST,,Singapore 465520,465520,316 UPPER EAST COAST ROAD 465520,,,,02:44.0
pid_2735,NASSIM PARK RESIDENCES,,Singapore 258386,258386,15 NASSIM ROAD 258386,,,,02:44.0
pid_2736,ASTON RESIDENCE,,Singapore 509489,509489,209 JALAN LOYANG BESAR 509489,,,,02:44.0
pid_2737,18 SHELFORD,,Singapore 288407,288407,18 SHELFORD ROAD 288407,,,,02:44.0
pid_2738,THE SERENNIA,,Singapore 424382,424382,16 PULASAN ROAD 424382,,,,02:44.0
pid_2739,GLASGOW RESIDENCE,,Singapore 549338,549338,23 GLASGOW ROAD 549338,,,,02:44.0
pid_2740,TRIVEX,,Singapore 369977,369977,8 BURN ROAD 369977,,,,02:44.0
pid_2741,D'FRESCO,,Singapore 428109,428109,58 JOO CHIAT ROAD 428109,,,,02:44.1
pid_2742,EAST COAST RESIDENCES,,Singapore 466488,466488,412 UPPER EAST COAST ROAD 466488,,,,02:44.1
pid_2743,BELLE VUE RESIDENCES,,Singapore 238590,238590,33-15 OXLEY WALK 238590,,,,02:44.1
pid_2744,WESTECH BUILDING,,Singapore 128424,128424,237 PANDAN LOOP 128424,,,,02:44.1
pid_2745,TEMBELING COURT,,Singapore 423596,423596,86 TEMBELING ROAD 423596,,,,02:44.1
pid_2746,THE TRILLIUM,,Singapore 239432,239432,112 KIM SENG ROAD 239432,,,,02:44.1
pid_2747,VETRO,,Singapore 328703,328703,22A MAR THOMA ROAD 328703,,,,02:44.1
pid_2748,SPRING@LANGSAT,,Singapore 426691,426691,5 LANGSAT ROAD 426691,,,,02:44.1
pid_2749,HAMPSTEAD,,Singapore 597244,597244,20 SUNSET VALE 597244,,,,02:44.1
pid_2750,LATITUDE,,Singapore 249206,249206,31 JALAN MUTIARA 249206,,,,02:44.1
pid_2751,KING'S 8,,Singapore 266305,266305,3 KINGS ROAD 266305,,,,02:44.1
pid_2752,ST THOMAS SUITES,,Singapore 238115,238115,35 ST. THOMAS WALK 238115,,,,02:44.1
pid_2753,CASA FORTUNA,,Singapore 329980,329980,36 AH HOOD ROAD 329980,,,,02:44.1
pid_2754,CHARLTON VILLAS,,Singapore 534140,534140,27 CHARLTON LANE 534140,,,,02:44.1
pid_2755,HILLVISTA CONDOMINIUM,,Singapore 669743,669743,1 ELIZABETH DRIVE 669743,,,,02:44.2
pid_2756,TEMBELING RESIDENCE,,Singapore 423725,423725,246 TEMBELING ROAD 423725,,,,02:44.2
pid_2757,D'CHATEAU @ SHELFORD,,Singapore 288415,288415,25 SHELFORD ROAD 288415,,,,02:44.2
pid_2758,VILLAS LA VUE,,Singapore 455788,455788,17/19 SIGLAP VIEW 455788,,,,02:44.2
pid_2759,ZERVEX,,Singapore 408538,408538,8 UBI ROAD 2 408538,,,,02:44.2
pid_2760,THE ORANGE GROVE,,Singapore 258363,258363,36 ORANGE GROVE ROAD 258363,,,,02:44.2
pid_2761,CHANCERY LANE,,Singapore 309565,309565,37 CHANCERY LANE 309565,,,,02:44.2
pid_2762,ZEDGE,,Singapore 309973,309973,2 AKYAB ROAD 309973,,,,02:44.2
pid_2763,THE ARIEL,,Singapore 426623,426623,31 LORONG 105 CHANGI 426623,,,,02:44.2
pid_2764,SEASCAPE,,Singapore 98307,98307,55 COVE WAY 098307,,,,02:44.2
pid_2765,MARINA COLLECTION,,Singapore 98327,98327,13 COVE DRIVE 098327,,,,02:44.2
pid_2766,PARK NATURA,,Singapore 659763,659763,31 BUKIT BATOK EAST AVENUE 6 659763,,,,02:44.2
pid_2767,SHELFORD SUITES,,Singapore 288383,288383,16 SHELFORD ROAD 288383,,,,02:44.2
pid_2768,DUCHESS RESIDENCES,,Singapore 266310,266310,102 DUCHESS AVENUE 266310,,,,02:44.2
pid_2769,CLIVEDEN AT GRANGE,,Singapore 249593,249593,104 GRANGE ROAD 249593,,,,02:44.2
pid_2770,SUNNY PARC,,Singapore 425767,425767,128 LORONG K TELOK KURAU 425767,,,,02:44.2
pid_2771,THE LATTIZ,,Singapore 416751,416751,3D LORONG SALLEH 416751,,,,02:44.2
pid_2772,JURONG FOOD HUB,,Singapore 619344,619344,31 JALAN TEPONG 619344,,,,02:44.2
pid_2773,THE AMBROSIA,,Singapore 425261,425261,106 LORONG N TELOK KURAU 425261,,,,02:44.3
pid_2774,ST MICHAEL REGENCY,,Singapore 328008,328008,38 ST. MICHAELS ROAD 328008,,,,02:44.3
pid_2775,HELIOS RESIDENCES,,Singapore 229815,229815,15 CAIRNHILL CIRCLE 229815,,,,02:44.3
pid_2776,GRANGE INFINITE,,Singapore 239700,239700,27 GRANGE ROAD 239700,,,,02:44.3
pid_2777,DUNSFOLD DRIVE,,Singapore 359366,359366,3 DUNSFOLD DRIVE 359366,,,,02:44.3
pid_2778,NEWTON IMPERIAL,,Singapore 307956,307956,24 NEWTON ROAD 307956,,,,02:44.3
pid_2779,DUKES RESIDENCES,,Singapore 268906,268906,25 DUKES ROAD 268906,,,,02:44.3
pid_2780,MATLOCK RESIDENCES,,Singapore 358566,358566,11 MATLOCK RISE 358566,,,,02:44.3
pid_2781,THE RESIDENCES AT W SINGAPORE SENTOSA COVE,,Singapore 98367,98367,1 OCEAN WAY 098367,,,,02:44.3
pid_2782,ZENITH,,Singapore 247785,247785,60 ZION ROAD 247785,,,,02:44.3
pid_2783,THE CASCADIA,,Singapore 589661,589661,947 BUKIT TIMAH ROAD 589661,,,,02:44.3
pid_2784,CHATEAU LA SALLE,,Singapore 456942,456942,36 LA SALLE STREET 456942,,,,02:44.3
pid_2785,SHELFORD 23,,Singapore 288413,288413,23 SHELFORD ROAD 288413,,,,02:44.3
pid_2786,TERESA VILLAS,,Singapore 99758,99758,116 BUKIT TERESA ROAD 099758,,,,02:44.3
pid_2787,UB ONE,,Singapore 169633,169633,81 UBI AVENUE 4 169633,,,,02:44.3
pid_2788,BELLERIVE,,Singapore 258711,258711,9 KENG CHIN ROAD 258711,,,,02:44.3
pid_2789,MELROSE VILLE,,Singapore 437370,437370,10 ROSE LANE 437370,,,,02:44.3
pid_2790,FIORENZA,,Singapore 549576,549576,42 FLORENCE ROAD 549576,,,,02:44.3
pid_2791,AMBER RESIDENCES,,Singapore 439888,439888,50 AMBER ROAD 439888,,,,02:44.4
pid_2792,THE CRESCENT @ KALLANG,,Singapore 349318,349318,47 KALLANG PUDDING ROAD 349318,,,,02:44.4
pid_2793,WOODLANDS BIZHUB,,Singapore 757516,757516,190 WOODLANDS INDUSTRIAL PARK E5 757516,,,,02:44.4
pid_2794,PARC ASTON,,Singapore 358831,358831,2 LEICESTER ROAD 358831,,,,02:44.4
pid_2795,ONE SHENTON,,Singapore 68803,68803,01 SHENTON WAY 068803,,,,02:44.4
pid_2796,ILLUMINAIRE ON DEVONSHIR,,Singapore 239900,239900,65 DEVONSHIRE ROAD 239900,,,,02:44.4
pid_2797,JIA RESIDENCES,,Singapore 228068,228068,65 WILKIE ROAD 228068,,,,02:44.4
pid_2798,CANTIZ @ RAMBAI,,Singapore 424340,424340,21 RAMBAI ROAD 424340,,,,02:44.4
pid_2799,ROSEWOOD SUITES,,Singapore 737873,737873,61 ROSEWOOD DRIVE 737873,,,,02:44.4
pid_2800,STILLZ RESIDENCE,,Singapore 426411,426411,21 LORONG 108 CHANGI 426411,,,,02:44.4
pid_2801,D' ALMIRA,,Singapore 358262,358262,33 SOMMERVILLE ROAD 358262,,,,02:44.4
pid_2802,FIRST EAST CENTRE,,Singapore 417868,417868,10 KAKI BUKIT ROAD 2 417868,,,,02:44.4
pid_2803,NEWTON EDGE,,Singapore 228600,228600,3 MAKEWAY AVENUE 228600,,,,02:44.4
pid_2804,NORMANTON PARK (enbloc),,Singapore 118998,118998,1 NORMANTON PARK 118998,,,,02:44.4
pid_2805,THE FLORENTINE,,Singapore 549555,549555,68 FLORENCE ROAD 549555,,,,02:44.4
pid_2806,SOLEIL @ SINARAN,,Singapore 307467,307467,2 SINARAN DRIVE 307467,,,,02:44.4
pid_2807,D'Ixoras,,Singapore 308172,308172,23 MINBU ROAD 308172,,,,02:44.4
pid_2808,THE LINCOLN RESIDENCES,,Singapore 307762,307762,28 SURREY ROAD 307762,,,,02:44.5
